,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
116,395,2020-08-01 03:08:35.8570,2020-08-01 03:15:11.0520,3202,Newport PATH,40.7272235,-74.03375890000001,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,44703,Subscriber,1984,1
117,178,2020-08-01 04:19:35.5890,2020-08-01 04:22:33.7350,3194,McGinley Square,40.7253399253558,-74.06762212514876,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42177,Subscriber,1986,1
118,6768,2020-08-01 04:26:26.4720,2020-08-01 06:19:14.8110,3694,Jackson Square,40.71113,-74.0789,3212,Christ Hospital,40.734785818,-74.050443636,42213,Customer,1969,0
119,390,2020-08-01 04:42:18.5990,2020-08-01 04:48:48.8120,3195,Sip Ave,40.73089709786179,-74.06391263008119,3280,Astor Place,40.71928220070703,-74.07126188278198,40910,Subscriber,1959,1
120,1875,2020-08-01 05:05:45.4390,2020-08-01 05:37:00.6660,3209,Brunswick St,40.7241765,-74.05065640000001,3638,Washington St,40.7242941,-74.0354826,42188,Subscriber,1980,2
121,422,2020-08-01 05:15:21.3280,2020-08-01 05:22:23.4150,3194,McGinley Square,40.7253399253558,-74.06762212514876,3205,JC Medical Center,40.71653978099194,-74.0496379137039,45359,Customer,1988,1
122,207,2020-08-01 05:19:09.0000,2020-08-01 05:22:36.1730,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,42205,Subscriber,1981,1
123,577,2020-08-01 05:19:09.1570,2020-08-01 05:28:46.1890,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3186,Grove St PATH,40.71958611647166,-74.0431174635887,27453,Subscriber,1996,1
124,333,2020-08-01 05:22:52.6040,2020-08-01 05:28:26.2330,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42229,Subscriber,1964,1
125,2380,2020-08-01 05:29:57.4090,2020-08-01 06:09:37.7970,3196,Riverview Park,40.7443187,-74.04399090000001,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42332,Customer,1996,1
126,498,2020-08-01 05:36:45.5830,2020-08-01 05:45:04.0390,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.73089709786179,-74.06391263008119,42489,Customer,1969,0
127,339,2020-08-01 05:53:39.3530,2020-08-01 05:59:19.0850,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73089709786179,-74.06391263008119,42575,Subscriber,1966,1
128,470,2020-08-01 06:08:01.4600,2020-08-01 06:15:51.7860,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42575,Subscriber,1964,1
129,300,2020-08-01 06:14:53.9100,2020-08-01 06:19:54.6210,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42311,Subscriber,1991,1
130,234,2020-08-01 06:19:06.7300,2020-08-01 06:23:01.2650,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42250,Subscriber,1992,2
131,266,2020-08-01 06:31:34.4350,2020-08-01 06:36:00.6700,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42586,Subscriber,1989,1
132,742,2020-08-01 06:33:57.6070,2020-08-01 06:46:20.5380,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,45341,Customer,1969,0
